key HBPattern1 HBPattern2 Weight
6397 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 334
6398 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 45
6399 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH4.V5 3
6400 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH5.V2 2
6405 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH0.V5 4
6406 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH1.V6 4
6407 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 5404
6408 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 431
6409 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH4.V18 28
6410 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH5.V3 3
6414 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 184
6415 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH1.V19 17
6417 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH4.V8 6
6421 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 4014
6422 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 221
6423 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO0.OH2.V3 5
6425 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO1.OH5.V1 1
6428 BETA.FB-11.SB-11.HD2.OD-2.HO6.OH-6.V3159 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 4621
6774 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB-11.SB-11.HD4.OD-4.HO6.OH-6.V1151 1
6775 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB-11.SB-11.HD4.OD-3.HO6.OH-6.V8 3
7139 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH3.V8 2
7140 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
7156 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH1.V6 5
7157 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 2
7171 BETA.FB-11.SB-11.HD2.OD-1.HO6.OH-6.V5 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 5
7521 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB-11.SB-11.HD3.OD3.HO6.OH-6.V39 1
7539 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB-11.SB-11.HD5.OD4.HO6.OH-6.V34 1
7540 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB-11.SB-11.HD5.OD5.HO6.OH-6.V74 1
7892 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-5.V77 1
7893 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-4.V63 1
7903 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-3.V4 1
7912 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH-3.V30 1
7920 BETA.FB-11.SB-11.HD2.OD1.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-2.V2346 1
8262 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 20
8263 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD2.OD4.HO6.OH-6.V4 4
8270 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 19
8271 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD3.OD3.HO6.OH-6.V39 26
8272 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD3.OD4.HO6.OH-6.V2 1
8279 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD4.OD2.HO6.OH-6.V5 3
8280 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD4.OD3.HO6.OH-6.V4 1
8281 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD4.OD4.HO6.OH-6.V285 396
8282 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD4.OD5.HO6.OH-6.V11 25
8288 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD5.OD2.HO6.OH-6.V2 1
8289 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD5.OD4.HO6.OH-6.V34 22
8290 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-11.HD5.OD5.HO6.OH-6.V74 59
8297 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-6.HD5.OD6.HO6.OH-1.V3 1
8299 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-4.HD5.OD6.HO6.OH1.V14 2
8302 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-3.HD4.OD6.HO6.OH1.V75 9
8303 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB-3.HD5.OD6.HO6.OH2.V6 2
8304 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB3.HD1.OD6.HO6.OH4.V148 11
8305 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB3.HD2.OD6.HO6.OH5.V8 2
8306 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB-11.SB4.HD1.OD6.HO6.OH5.V31 3
8492 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB6.SB-11.HD1.OD-6.HO-5.OH-6.V4 1
8600 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB10.SB-11.HD6.OD-6.HO2.OH0.V2 1
8627 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH-4.V4 3
8633 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH-5.V8 11
8634 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH-4.V5 3
8642 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-5.V77 57
8643 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-4.V63 41
8644 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-2.V3 1
8651 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-5.V14 19
8652 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-4.V646 938
8653 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-3.V4 4
8654 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-2.V5 1
8661 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH-4.V4 1
8662 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH-3.V30 13
8663 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH-2.V91 27
8668 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-4.V1 1
8669 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-3.V16 13
8670 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-2.V2346 834
8674 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO1.OH-5.V1 1
8679 BETA.FB-11.SB-11.HD2.OD2.HO6.OH-6.V1442 BETA.FB11.SB-11.HD6.OD-6.HO2.OH0.V2464 1935
9021 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB-11.SB-11.HD3.OD3.HO6.OH-6.V39 1
9030 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB-11.SB-11.HD4.OD3.HO6.OH-6.V4 1
9032 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB-11.SB-11.HD4.OD5.HO6.OH-6.V11 5
9040 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB-11.SB-11.HD5.OD5.HO6.OH-6.V74 1
9383 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH-5.V8 2
9392 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-5.V77 1
9401 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-5.V14 7
9402 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-4.V646 2
9403 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-3.V4 4
9404 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-2.V5 1
9420 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-2.V2346 7
9421 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 3
9429 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO2.OH0.V2464 17
9430 BETA.FB-11.SB-11.HD2.OD3.HO6.OH-6.V17 BETA.FB11.SB-11.HD6.OD-6.HO2.OH1.V17 15
9770 BETA.FB-11.SB-11.HD2.OD4.HO6.OH-6.V4 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 1
10163 BETA.FB-11.SB-11.HD2.OD4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH-2.V91 1
10179 BETA.FB-11.SB-11.HD2.OD4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO2.OH0.V2464 1
10181 BETA.FB-11.SB-11.HD2.OD4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO2.OH2.V3 5
10901 BETA.FB-11.SB-11.HD2.OD5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-5.V14 1
10902 BETA.FB-11.SB-11.HD2.OD5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-4.V646 1
10920 BETA.FB-11.SB-11.HD2.OD5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-2.V2346 1
10921 BETA.FB-11.SB-11.HD2.OD5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 1
10929 BETA.FB-11.SB-11.HD2.OD5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO2.OH0.V2464 1
11650 BETA.FB-11.SB-11.HD3.OD-5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH5.V2 2
11657 BETA.FB-11.SB-11.HD3.OD-5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 2
11671 BETA.FB-11.SB-11.HD3.OD-5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 2
11683 BETA.FB-11.SB-11.HD3.OD-5.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-5.V1 2
12024 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB-11.SB-11.HD4.OD-4.HO6.OH-6.V1151 1
12026 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB-11.SB-11.HD4.OD-2.HO6.OH-6.V20 1
12034 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB-11.SB-11.HD5.OD-4.HO6.OH-6.V204 1
12243 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB6.SB-11.HD2.OD-6.HO-4.OH-6.V1 1
12381 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
12388 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 1
12390 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
12397 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
12399 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH4.V5 7
12407 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 3
12421 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 7
12427 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-3.V132 1
12428 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 1
12434 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-4.V6 6
12435 BETA.FB-11.SB-11.HD3.OD-4.HO6.OH-6.V4 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-3.V12 2
12768 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 1
12773 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD4.OD-5.HO6.OH-6.V163 1
12774 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD4.OD-4.HO6.OH-6.V1151 5
12776 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD4.OD-2.HO6.OH-6.V20 1
12783 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD5.OD-5.HO6.OH-6.V38 18
12784 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-11.HD5.OD-4.HO6.OH-6.V204 1
12802 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-3.HD4.OD6.HO6.OH1.V75 1
12803 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB-3.HD5.OD6.HO6.OH2.V6 1
12804 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB3.HD1.OD6.HO6.OH4.V148 1
12805 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB3.HD2.OD6.HO6.OH5.V8 1
12806 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB-11.SB4.HD1.OD6.HO6.OH5.V31 1
13131 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
13132 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 14
13138 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 1
13139 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH3.V8 1
13140 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 4
13141 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 1
13147 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 2
13148 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 39
13157 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 14
13164 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 1
13171 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 39
13177 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-3.V132 5
13178 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 14
13185 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-3.V12 31
13186 BETA.FB-11.SB-11.HD3.OD-3.HO6.OH-6.V27 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-2.V124 1
13523 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD4.OD-5.HO6.OH-6.V163 4
13524 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD4.OD-4.HO6.OH-6.V1151 58
13526 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD4.OD-2.HO6.OH-6.V20 9
13533 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD5.OD-5.HO6.OH-6.V38 12
13534 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD5.OD-4.HO6.OH-6.V204 160
13535 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-11.HD5.OD-3.HO6.OH-6.V3 1
13549 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-4.HD5.OD6.HO6.OH1.V14 2
13552 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-3.HD4.OD6.HO6.OH1.V75 9
13553 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB-3.HD5.OD6.HO6.OH2.V6 1
13554 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB3.HD1.OD6.HO6.OH4.V148 9
13555 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB3.HD2.OD6.HO6.OH5.V8 1
13556 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB-11.SB4.HD1.OD6.HO6.OH5.V31 2
13880 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH3.V4 1
13881 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 142
13882 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 13
13887 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH1.V6 1
13888 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 13
13890 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 46
13891 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 3
13897 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 378
13898 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 19
13899 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH4.V5 1
13906 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH1.V6 1
13907 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 133
13908 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 11
13909 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH4.V18 3
13914 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 12
13921 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 364
13922 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 19
13928 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 228
13936 BETA.FB-11.SB-11.HD3.OD-2.HO6.OH-6.V286 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-2.V124 164
14637 BETA.FB-11.SB-11.HD3.OD-1.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH1.V6 1
14647 BETA.FB-11.SB-11.HD3.OD-1.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
14664 BETA.FB-11.SB-11.HD3.OD-1.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 1
15029 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB-11.SB-11.HD4.OD2.HO6.OH-6.V5 1
15031 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB-11.SB-11.HD4.OD4.HO6.OH-6.V285 6
15039 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB-11.SB-11.HD5.OD4.HO6.OH-6.V34 29
15040 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB-11.SB-11.HD5.OD5.HO6.OH-6.V74 10
15377 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH-4.V4 1
15384 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH-4.V5 1
15392 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-5.V77 10
15393 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH-4.V63 66
15402 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-4.V646 10
15404 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH-2.V5 1
15419 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-3.V16 10
15420 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO0.OH-2.V2346 66
15429 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO2.OH0.V2464 115
15437 BETA.FB-11.SB-11.HD3.OD2.HO6.OH-6.V82 BETA.FB11.SB-11.HD6.OD-6.HO3.OH0.V9 9
